7713277,40520789,Entire home/apt,,1,11,1.0,0.43625,0.5,0.14615384615384616,1.3333333333333333,-39.57318047139709,-145.67904267122117,1
529432,2415582,Entire home/apt,,4,1,1.0,0.16666666666666666,0.0,0.19230769230769232,2.0,-40.121112010619754,-144.90865378710856,1
583302,2874260,Shared room,,2,13,1.0,0.3333333333333333,0.25,0.09538461538461539,1.6666666666666667,-39.0600081228348,-145.35165375026304,1
10057872,34884725,Shared room,,4,1,1.0,0.08333333333333333,0.25,0.10461538461538461,0.3333333333333333,-40.09301463473149,-144.63554856855313,1
9958241,34884725,Shared room,,4,3,1.0,0.16666666666666666,0.25,0.10461538461538461,0.3333333333333333,-40.147928268282605,-144.87547233924295,1
8160722,43073326,Private room,,4,2,1.0,0.16666666666666666,0.25,0.18307692307692308,0.3333333333333333,-40.10256577996941,-144.93118892341656,1
10255334,52640172,Private room,,4,1,1.0,0.16666666666666666,0.25,0.19692307692307692,0.3333333333333333,-40.142904649368944,-144.87645693371695,1
6664267,34884725,Private room,,4,1,1.0,0.16666666666666666,0.25,0.19692307692307692,0.3333333333333333,-40.14817904036077,-144.8802950098889,1
1949136,10065007,Private room,,4,1,1.0,0.16666666666666666,0.25,0.15384615384615385,0.3333333333333333,-40.18170072533107,-144.88995058605067,1
10454392,53179620,Private room,,4,8,1.0,0.16666666666666666,0.25,0.1076923076923077,0.3333333333333333,-40.104901776393184,-144.92295394718195,1
9628335,49799651,Private room,,4,11,1.0,0.16666666666666666,0.25,0.1076923076923077,0.3333333333333333,-40.10614473365017,-144.91825204799952,1
5851455,30383311,Private room,,4,105,1.0,0.16666666666666666,0.25,0.11538461538461539,0.3333333333333333,-40.13586122491267,-144.90107384254063,1
6941077,34149865,Private room,,4,32,1.0,0.16666666666666666,0.25,0.10615384615384615,0.3333333333333333,-40.15572400897338,-144.83424833069478,1
6809674,17879548,Private room,,4,3,1.0,0.16666666666666666,0.25,0.09230769230769231,0.3333333333333333,-40.113716960097356,-144.63545031380315,1
9776164,5002956,Private room,,4,1,1.0,0.08333333333333333,0.25,0.10615384615384615,0.3333333333333333,-40.07718055862216,-144.65945313043935,1
288161,1205120,Private room,,4,36,1.0,0.16666666666666666,0.25,0.14615384615384616,0.3333333333333333,-40.09753943527228,-144.6702693408355,1
9332900,40522423,Private room,,4,15,1.0,0.16666666666666666,0.25,0.2,0.3333333333333333,-40.100177993659926,-144.67122118372612,1
9751540,16875991,Private room,,5,1,1.0,0.16666666666666666,0.25,0.15384615384615385,0.3333333333333333,-40.098376250793976,-144.90905499400438,1
7940002,41576315,Private room,,5,14,1.0,0.16666666666666666,0.25,0.19692307692307692,0.3333333333333333,-40.07595668184938,-144.96096625358936,1
6376746,33235593,Private room,,5,26,1.0,0.16666666666666666,0.25,0.11538461538461539,0.3333333333333333,-40.106714422392955,-144.90852892169713,1
5736521,28716554,Private room,,5,22,1.0,0.16666666666666666,0.25,0.10615384615384615,0.3333333333333333,-40.11917943014781,-144.90260497906152,1
9684158,50009366,Private room,,5,1,1.0,0.16666666666666666,0.25,0.06923076923076923,0.3333333333333333,-40.10491267952702,-144.9011475336031,1
4448667,1596819,Private room,,6,11,1.0,0.16666666666666666,0.25,0.11538461538461539,0.3333333333333333,-40.04778570980774,-144.95134752295888,1
5681751,5454711,Private room,,3,8,1.0,0.16666666666666666,0.25,0.12307692307692308,0.3333333333333333,-39.90825285457682,-144.78387025460466,1
3898928,20187886,Private room,,3,45,1.0,0.16666666666666666,0.25,0.16153846153846155,0.3333333333333333,-39.77233983977854,-144.75227930550471,1
6007144,31184930,Private room,,3,20,1.0,0.16666666666666666,0.25,0.12307692307692308,0.3333333333333333,-39.76626679423343,-144.85784175253926,1
10591734,7739112,Private room,,7,36,1.0,0.16666666666666666,0.25,0.08,0.3333333333333333,-39.940403470467594,-145.0766202822388,1
10225446,41213498,Entire home/apt,,5,10,1.0,0.16666666666666666,0.0,0.13692307692307693,0.6666666666666666,-40.03248316147278,-144.87129855934177,1
9478626,34010242,Entire home/apt,,5,4,1.0,0.16666666666666666,0.0,0.1676923076923077,0.6666666666666666,-40.09966554636977,-144.92050167237977,1
8388203,43956001,Entire home/apt,,4,11,1.0,0.3333333333333333,0.0,0.19846153846153847,0.6666666666666666,-40.11015436111734,-144.92714614984877,1
10761636,55652228,Entire home/apt,,4,2,1.0,0.3333333333333333,0.0,0.19230769230769232,0.6666666666666666,-40.132424011971736,-144.90530903166055,1
10577090,34024330,Entire home/apt,,4,1,1.0,0.16666666666666666,0.0,0.15846153846153846,0.6666666666666666,-40.126969719271656,-144.90172273328542,1
10773485,43793840,Entire home/apt,,4,4,1.0,0.16666666666666666,0.0,0.13692307692307693,0.6666666666666666,-40.14205147914649,-144.89807502569158,1
6977951,11212857,Entire home/apt,,4,22,1.0,0.16666666666666666,0.0,0.18461538461538463,0.6666666666666666,-40.085982113409045,-144.82818519383002,1
10248444,52676905,Entire home/apt,,4,6,1.0,0.25,0.0,0.24615384615384617,0.6666666666666666,-40.143188130848614,-144.89729512861342,1
6256937,31870579,Entire home/apt,,4,2,1.0,0.16666666666666666,0.0,0.26,0.6666666666666666,-40.10833898933411,-144.91528393575982,1
9526671,19991070,Entire home/apt,,4,13,1.0,0.3333333333333333,0.25,0.19076923076923077,0.6666666666666666,-40.121774376000126,-144.90749929379604,1
10945756,40240788,Entire home/apt,,4,1,1.0,0.3333333333333333,0.25,0.23076923076923078,0.6666666666666666,-40.1180427784457,-144.90575527198345,1
9861629,49868334,Entire home/apt,,4,6,1.0,0.4166666666666667,0.25,0.2076923076923077,0.6666666666666666,-40.119672796953765,-144.91112448467635,1
6705852,34946956,Entire home/apt,,4,1,1.0,0.16666666666666666,0.25,0.19230769230769232,0.6666666666666666,-40.12702150915737,-144.90446158444175,1
2756823,14098943,Entire home/apt,,5,34,1.0,0.25,0.25,0.16923076923076924,0.6666666666666666,-40.09217236764287,-144.93246418819263,1
8653035,19536403,Entire home/apt,,5,20,1.0,0.25,0.25,0.17692307692307693,0.6666666666666666,-40.12877418792107,-144.89474050511333,1
7988787,2854578,Entire home/apt,,4,3,1.0,0.16666666666666666,0.0,0.2230769230769231,0.3333333333333333,-40.125328797629756,-144.91156253710344,1
7959998,740644,Entire home/apt,,4,27,1.0,0.16666666666666666,0.0,0.2,0.3333333333333333,-40.106002992910334,-144.9230051215309,1
2936997,740644,Entire home/apt,,4,74,1.0,0.16666666666666666,0.0,0.19230769230769232,0.3333333333333333,-40.107352255722205,-144.92265918293194,1
9111222,740644,Entire home/apt,,4,11,1.0,0.16666666666666666,0.0,0.2076923076923077,0.3333333333333333,-40.107063322675614,-144.9189459721714,1
6562300,26932991,Entire home/apt,,4,52,1.0,0.16666666666666666,0.0,0.18307692307692308,0.3333333333333333,-40.121490894520456,-144.90765281684293,1
5621198,25809048,Entire home/apt,,4,37,1.0,0.16666666666666666,0.0,0.1523076923076923,0.3333333333333333,-40.10213783196645,-144.92201643310898,1
8509933,40922297,Entire home/apt,,4,8,1.0,0.16666666666666666,0.0,0.1476923076923077,0.3333333333333333,-40.10329628993623,-144.92351686502047,1
10475434,22555593,Entire home/apt,,4,5,1.0,0.16666666666666666,0.0,0.1523076923076923,0.3333333333333333,-40.119874504929676,-144.90451889971263,1
5387120,27927193,Entire home/apt,,4,24,1.0,0.16666666666666666,0.0,0.13384615384615384,0.3333333333333333,-40.101513627554496,-144.9203379144631,1
8559683,42732356,Entire home/apt,,4,5,1.0,0.16666666666666666,0.0,0.12153846153846154,0.3333333333333333,-40.1093529807806,-144.92381367624446,1
6095863,25809048,Entire home/apt,,4,35,1.0,0.3333333333333333,0.0,0.1476923076923077,0.3333333333333333,-40.10587488108779,-144.91935127301514,1
5533220,12270636,Entire home/apt,,4,41,1.0,0.3333333333333333,0.0,0.16615384615384615,0.3333333333333333,-40.097294114761034,-144.8401702263564,1
4816082,11763720,Entire home/apt,,4,51,1.0,0.25,0.0,0.16923076923076924,0.3333333333333333,-40.137044214933574,-144.9058023523845,1
6292815,77633,Entire home/apt,,4,1,1.0,0.3333333333333333,0.0,0.2153846153846154,0.3333333333333333,-40.123202686532274,-144.90777154133252,1
6887625,3152360,Entire home/apt,,4,3,1.0,0.3333333333333333,0.0,0.2923076923076923,0.3333333333333333,-40.12514071857113,-144.9083999623377,1
9737745,9337324,Entire home/apt,,4,1,1.0,0.3333333333333333,0.0,0.25384615384615383,0.3333333333333333,-40.13582851551117,-144.89466681405082,1
6889330,5256548,Entire home/apt,,5,3,1.0,0.3333333333333333,0.0,0.1676923076923077,0.3333333333333333,-40.11688159469245,-144.90519235414493,1
4006905,20316135,Entire home/apt,,4,21,1.0,0.43625,0.25,0.29846153846153844,0.3333333333333333,-40.13822175338757,-144.89926636453538,1
4681923,2384634,Entire home/apt,,4,15,1.0,0.3333333333333333,0.25,0.2076923076923077,0.3333333333333333,-40.12185069793696,-144.91146018840553,1
9903840,45388803,Entire home/apt,,4,1,1.0,0.3333333333333333,0.25,0.2076923076923077,0.3333333333333333,-40.13618831892767,-144.89708633726966,1
2755253,14093442,Entire home/apt,,4,91,1.0,0.3333333333333333,0.25,0.2230769230769231,0.3333333333333333,-40.11352615525527,-144.9184321817078,1
5572724,28893650,Entire home/apt,,4,23,1.0,0.3333333333333333,0.25,0.22923076923076924,0.3333333333333333,-40.13130371497037,-144.899776061051,1
4250457,22056400,Entire home/apt,,4,18,1.0,0.3333333333333333,0.25,0.19076923076923077,0.3333333333333333,-40.10900135471448,-144.9321898936822,1
7828257,21302839,Entire home/apt,,4,18,1.0,0.3333333333333333,0.25,0.27692307692307694,0.3333333333333333,-40.13430207677452,-144.8970801963478,1
660316,3332623,Entire home/apt,,4,62,1.0,0.3333333333333333,0.25,0.24615384615384617,0.3333333333333333,-40.12674620502808,-144.9024862545719,1
7535152,3332623,Entire home/apt,,4,27,1.0,0.3333333333333333,0.25,0.25384615384615383,0.3333333333333333,-40.12765934248661,-144.90236548310835,1
9514747,45388803,Entire home/apt,,4,1,1.0,0.25,0.25,0.2230769230769231,0.3333333333333333,-40.11923667160043,-144.9086189885513,1
3458161,17427979,Entire home/apt,,4,42,1.0,0.16666666666666666,0.25,0.2230769230769231,0.3333333333333333,-40.113583396707895,-144.91065982158779,1
4932853,21088887,Entire home/apt,,4,18,1.0,0.16666666666666666,0.25,0.30615384615384617,0.3333333333333333,-40.109273933060315,-144.93347539332808,1
562172,770461,Entire home/apt,,5,1,1.0,0.16666666666666666,0.25,0.23076923076923078,0.3333333333333333,-40.05350985507019,-144.90300618595734,1
9708475,50121521,Entire home/apt,,3,2,1.0,0.25,0.25,0.2,0.3333333333333333,-39.76955681486761,-144.7937141523706,1
6992513,20326256,Entire home/apt,,3,19,1.0,0.3333333333333333,0.25,0.2153846153846154,0.3333333333333333,-39.71929609367982,-144.7489038454473,1
8018220,36232034,Entire home/apt,,3,31,1.0,0.25,0.25,0.2692307692307692,0.3333333333333333,-39.81603414861526,-144.68596758412244,1
8906992,23871479,Entire home/apt,,3,7,1.0,0.16666666666666666,0.25,0.2230769230769231,0.3333333333333333,-39.8096176543544,-144.69875503044054,1
7596788,34221602,Entire home/apt,,3,12,1.0,0.16666666666666666,0.25,0.1523076923076923,0.6666666666666666,-39.797798657279166,-144.73736914719177,1
4503299,23354551,Entire home/apt,,3,55,1.0,0.25,0.25,0.2076923076923077,0.6666666666666666,-39.74075346106364,-144.74686505938476,1
4863016,10212153,Entire home/apt,,3,7,1.0,0.16666666666666666,0.25,0.3,0.6666666666666666,-39.79704088947775,-144.75275625043705,1
971203,5308214,Entire home/apt,,3,69,1.0,0.16666666666666666,0.25,0.30615384615384617,0.6666666666666666,-39.79100600490106,-144.7348820738323,1
1774526,378608,Entire home/apt,,3,33,1.0,0.16666666666666666,0.0,0.19230769230769232,0.6666666666666666,-39.95971837205318,-144.6531873431527,1
1066891,5870031,Entire home/apt,,3,64,1.0,0.16666666666666666,0.0,0.22,0.6666666666666666,-39.809492268315324,-144.71328240462333,1
994861,971399,Entire home/apt,,5,26,1.0,0.4166666666666667,0.5,0.26,0.3333333333333333,-40.106973371821496,-144.89501889357166,1
7051883,36760663,Entire home/apt,,6,10,1.0,0.43625,0.5,0.3,0.3333333333333333,-40.04528071480956,-144.90827509692627,1
8091416,42732356,Entire home/apt,,4,15,1.0,0.43625,0.5,0.38461538461538464,0.3333333333333333,-40.11074585612779,-144.93421844487497,1
7097781,2384634,Entire home/apt,,4,20,1.0,0.43625,0.5,0.2953846153846154,0.3333333333333333,-40.105545061289334,-144.9197709026766,1
6679237,34961508,Entire home/apt,,4,5,1.0,0.43625,0.5,0.5,0.3333333333333333,-40.10477366457064,-144.835419199799,1
9350345,2576932,Entire home/apt,,4,2,1.0,0.43625,0.5,0.5307692307692308,0.3333333333333333,-40.12251851488424,-144.90883801476483,1
6975247,36575845,Entire home/apt,,4,10,1.0,0.3333333333333333,0.5,0.44461538461538463,0.3333333333333333,-40.10408131557223,-144.92962503531234,1
626156,3103484,Entire home/apt,,3,12,1.0,0.4166666666666667,0.5,0.4369230769230769,0.3333333333333333,-39.80852188940416,-144.71096318312843,1
418051,2078447,Entire home/apt,,9,65,1.0,0.3333333333333333,0.5,0.38461538461538464,0.3333333333333333,-40.039289442768194,-145.27453810032833,1
6753821,34024330,Entire home/apt,,4,3,1.0,0.43625,0.5,0.30615384615384617,0.6666666666666666,-40.13274565441982,-144.89529932900396,1
8525105,44890087,Entire home/apt,,4,5,1.0,0.43625,0.5,0.3230769230769231,0.6666666666666666,-40.13415215868431,-144.90348313088967,1
7664563,3028649,Entire home/apt,,9,14,1.0,0.43625,0.5,0.2692307692307692,0.6666666666666666,-40.03426854963797,-145.26223578683835,1
9190278,35495094,Private room,,1,2,1.0,0.08333333333333333,0.25,0.11076923076923077,0.3333333333333333,-40.04093309019355,-145.30965803253255,1
6958536,15740862,Private room,,1,34,1.0,0.16666666666666666,0.25,0.1076923076923077,0.3333333333333333,-40.02066143861409,-145.3316834723249,1
9906000,50937700,Private room,,1,10,1.0,0.16666666666666666,0.25,0.11692307692307692,0.3333333333333333,-40.0145475063171,-145.3107224589909,1
6716702,35157025,Private room,,1,47,1.0,0.16666666666666666,0.25,0.11538461538461539,0.3333333333333333,-39.94562334579026,-145.41013170230656,1
1539326,8205969,Private room,,1,10,1.0,0.3333333333333333,0.25,0.1,0.3333333333333333,-39.97222971812683,-145.37996544708162,1
9735286,50014565,Private room,,1,8,1.0,0.16666666666666666,0.25,0.12153846153846154,0.3333333333333333,-39.595003093764326,-145.70656423609185,1
9700299,49976686,Private room,,1,14,1.0,0.16666666666666666,0.25,0.09230769230769231,0.3333333333333333,-39.74227444823338,-145.62441917114137,1
711800,3416690,Private room,,1,2,1.0,0.08333333333333333,0.25,0.08461538461538462,0.3333333333333333,-39.68839661239642,-145.5835595239578,1
11227720,55540009,Private room,,8,1,1.0,0.16666666666666666,0.25,0.11538461538461539,0.3333333333333333,-39.745692580690104,-145.25277467320268,1
5793842,30058352,Private room,,9,37,1.0,0.16666666666666666,0.25,0.09076923076923077,0.3333333333333333,-39.70494484377181,-145.2947826727769,1
7676844,40311616,Private room,,9,8,1.0,0.16666666666666666,0.25,0.08,0.3333333333333333,-39.911243039030595,-145.3173874061995,1
8650938,45468059,Private room,,9,2,1.0,0.16666666666666666,0.25,0.09076923076923077,0.6666666666666666,-39.700060239814526,-145.29369777657897,1
517649,2548403,Private room,,1,30,1.0,0.16666666666666666,0.25,0.1,0.6666666666666666,-39.7796721972814,-145.60587358707826,1
8573466,21342307,Private room,,1,7,1.0,0.16666666666666666,0.25,0.07538461538461538,0.6666666666666666,-39.99620025785921,-145.38366637599842,1
8509216,3314241,Private room,,5,2,1.0,0.16666666666666666,0.25,0.1,0.6666666666666666,-40.10483635759018,-144.85739960616428,1
8991954,3314241,Private room,,5,2,1.0,0.16666666666666666,0.25,0.1,0.6666666666666666,-40.098962294237516,-144.8785346122847,1
9930062,39491655,Private room,,5,19,1.0,0.16666666666666666,0.25,0.09230769230769231,0.6666666666666666,-40.10129556487784,-144.87176117545636,1
5329256,27135772,Private room,,5,22,1.0,0.16666666666666666,0.25,0.12,0.6666666666666666,-40.102015171710825,-144.858541817633,1
10600419,54691250,Private room,,5,4,1.0,0.16666666666666666,0.25,0.11538461538461539,0.6666666666666666,-40.1035007236956,-144.89870344669677,1
9684817,40154535,Private room,,5,3,1.0,0.16666666666666666,0.25,0.1,0.6666666666666666,-40.01944573919169,-144.863415662628,1
10155297,6503685,Private room,,5,2,1.0,0.16666666666666666,0.25,0.07384615384615385,0.6666666666666666,-40.07536246105546,-144.84053663469498,1
8799318,29653793,Private room,,5,28,1.0,0.16666666666666666,0.25,0.1523076923076923,0.6666666666666666,-40.13057320500355,-144.87322271486264,1
9132775,13324117,Private room,,5,6,1.0,0.08333333333333333,0.25,0.07692307692307693,0.6666666666666666,-40.11772386178107,-144.8897295128632,1
11076145,9992408,Private room,,6,1,1.0,0.25,0.25,0.1076923076923077,0.6666666666666666,-40.05074045907655,-144.9491941063546,1
11057790,21188279,Private room,,6,2,1.0,0.16666666666666666,0.25,0.13846153846153847,0.6666666666666666,-40.00581682190013,-144.9416878528492,1
11061624,21188279,Private room,,6,4,1.0,0.16666666666666666,0.25,0.13076923076923078,0.6666666666666666,-40.00978556261543,-144.94302043289608,1
8360054,44064655,Shared room,,5,7,1.0,0.08333333333333333,0.25,0.07384615384615385,0.6666666666666666,-40.08013530789097,-144.93265250979678,1
1006799,88829,Shared room,,5,34,1.0,0.08333333333333333,0.25,0.07384615384615385,0.6666666666666666,-40.02022531326076,-144.85534444431005,1
8798680,29653793,Private room,,4,29,1.0,0.16666666666666666,0.25,0.15076923076923077,0.6666666666666666,-40.13052686668476,-144.87464126781583,1
6390678,22424364,Private room,,4,19,1.0,0.16666666666666666,0.25,0.1,0.6666666666666666,-40.09271479855107,-144.6761932834711,1
2352359,11937380,Private room,,4,46,1.0,0.16666666666666666,0.25,0.24615384615384617,0.6666666666666666,-40.14513161445438,-144.65872031376222,1
5524662,28650556,Private room,,3,51,1.0,0.16666666666666666,0.25,0.12307692307692308,0.6666666666666666,-39.83534087285048,-144.70437397395634,1
8134118,42954527,Private room,,2,18,1.0,0.16666666666666666,0.25,0.14307692307692307,0.6666666666666666,-39.65029015964923,-144.90444111470217,1
3157030,16019415,Shared room,,5,3,1.0,0.16666666666666666,0.25,0.06153846153846154,0.3333333333333333,-40.09152363117979,-144.9097796227857,1
3934249,20384814,Private room,,4,35,1.0,0.16666666666666666,0.25,0.1523076923076923,1.0,-40.14319630819899,-144.89868092998324,1
4403646,22857543,Private room,,4,22,1.0,0.16666666666666666,0.25,0.1,1.0,-40.11804005266223,-144.8403339842731,1
9653851,21751006,Private room,,4,16,1.0,0.25,0.25,0.10615384615384615,1.0,-40.14463824764843,-144.8700847037844,1
385185,1928202,Private room,,4,112,1.0,0.16666666666666666,0.25,0.11538461538461539,1.0,-40.14491627756117,-144.65458337939228,1
2256385,11519600,Private room,,5,25,1.0,0.16666666666666666,0.25,0.1,1.0,-40.07153546108,-144.86193979440398,1
10061579,48708164,Private room,,5,6,1.0,0.16666666666666666,0.25,0.11538461538461539,1.0,-40.12170077984674,-144.87228520078975,1
2906302,14846914,Private room,,5,29,1.0,0.08333333333333333,0.25,0.08615384615384615,1.0,-40.11160992948408,-144.87731666277946,1
563050,2602532,Private room,,3,59,1.0,0.16666666666666666,0.25,0.18307692307692308,1.0,-39.88547075643226,-144.71871507350886,1
2432430,12433522,Entire home/apt,,4,26,1.0,0.25,0.0,0.24461538461538462,1.0,-40.10990904060609,-144.91823771918177,1
804274,4231961,Entire home/apt,,4,29,1.0,0.16666666666666666,0.0,0.21846153846153846,1.0,-40.14383141574476,-144.89698398857178,1
6927549,28577918,Entire home/apt,,4,23,1.0,0.16666666666666666,0.0,0.18461538461538463,1.0,-40.06517893405522,-144.65332039645995,1
10578580,308899,Entire home/apt,,4,4,1.0,0.16666666666666666,0.0,0.15846153846153846,1.0,-40.08024706501276,-144.82502875998617,1
11187045,27138715,Entire home/apt,,4,1,1.0,0.16666666666666666,0.0,0.11538461538461539,1.0,-40.13299642649798,-144.90249648944172,1
2055108,10525494,Entire home/apt,,5,43,1.0,0.16666666666666666,0.0,0.18307692307692308,1.0,-40.08516437837155,-144.8678187036125,1
4855269,24975305,Entire home/apt,,4,29,1.0,0.16666666666666666,0.0,0.36923076923076925,1.0,-40.11534970438888,-144.76760499953124,1
1038689,5256548,Entire home/apt,,4,50,1.0,0.3333333333333333,0.25,0.22923076923076924,1.0,-40.12133007329642,-144.90889123608773,1
